,PassengerId,Survived,Pclass,FName,LName,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
214,866,1.0,2, 'Bystrom, Mrs. (Karolina)', 'female',42.0,0, '0', '236852',13.0, '', 'S'
215,327,0.0,3, 'Nysveen, Mr. Johan Hansen', 'male',61.0,0, '0', '345364',6.237500190734863, '', 'S'
216,108,1.0,3, 'Moss, Mr. Albert Johan', 'male',30.0,0, '0', '312991',7.775000095367432, '', 'S'
217,725,1.0,1, 'Chambers, Mr. Norman Campbell', 'male',27.0,1, '0', '113806',53.099998474121094, 'E8', 'S'
218,793,0.0,3, 'Sage, Miss. Stella Anna', 'female',20.0,8, '2', 'CA. 2343',69.55000305175781, '', 'S'
219,347,1.0,2, 'Smith, Miss. Marion Elsie', 'female',40.0,0, '0', '31418',13.0, '', 'S'
220,40,1.0,3, 'Nicola-Yarred, Miss. Jamila', 'female',14.0,1, '0', '2651',11.241700172424316, '', 'C'
221,236,0.0,3, 'Harknett, Miss. Alice Phoebe', 'female',20.0,0, '0', 'W./C. 6609',7.550000190734863, '', 'S'
222,427,1.0,2, 'Clarke, Mrs. Charles V (Ada Maria Winfield)', 'female',28.0,1, '0', '2003',26.0, '', 'S'
223,648,1.0,1, 'Simonius-Blumer, Col. Oberst Alfons', 'male',56.0,0, '0', '13213',35.5, 'A26', 'C'
224,702,1.0,1, 'Silverthorne, Mr. Spencer Victor', 'male',35.0,0, '0', 'PC 17475',26.287500381469727, 'E24', 'S'
225,650,1.0,3, 'Stanley, Miss. Amy Zillah Elsie', 'female',23.0,0, '0', 'CA. 2314',7.550000190734863, '', 'S'
226,617,0.0,3, 'Danbom, Mr. Ernst Gilbert', 'male',34.0,1, '1', '347080',14.399999618530273, '', 'S'
227,597,1.0,2, 'Leitch, Miss. Jessie Wills', 'female',30.0,0, '0', '248727',33.0, '', 'S'
228,286,0.0,3, 'Stankovic, Mr. Ivan', 'male',33.0,0, '0', '349239',8.662500381469727, '', 'C'
229,265,0.0,3, 'Henry, Miss. Delia', 'female',20.0,0, '0', '382649',7.75, '', 'Q'
230,885,0.0,3, 'Sutehall, Mr. Henry Jr', 'male',25.0,0, '0', 'SOTON/OQ 392076',7.050000190734863, '', 'S'
231,267,0.0,3, 'Panula, Mr. Ernesti Arvid', 'male',16.0,4, '1', '3101295',39.6875, '', 'S'
232,709,1.0,1, 'Cleaver, Miss. Alice', 'female',22.0,0, '0', '113781',151.5500030517578, '', 'S'
233,431,1.0,1, 'Bjornstrom-Steffansson, Mr. Mauritz Hakan', 'male',28.0,0, '0', '110564',26.549999237060547, 'C52', 'S'
234,118,0.0,2, 'Turpin, Mr. William John Robert', 'male',29.0,1, '0', '11668',21.0, '', 'S'
235,414,0.0,2, 'Cunningham, Mr. Alfred Fleming', 'male',20.0,0, '0', '239853',0.0, '', 'S'
236,240,0.0,2, 'Hunt, Mr. George Henry', 'male',33.0,0, '0', 'SCO/W 1585',12.274999618530273, '', 'S'
237,363,0.0,3, 'Barbara, Mrs. (Catherine David)', 'female',45.0,0, '1', '2691',14.45419979095459, '', 'C'
238,308,1.0,1, 'Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)', 'female',17.0,1, '0', 'PC 17758',108.9000015258789, 'C65', 'C'
239,497,1.0,1, 'Eustis, Miss. Elizabeth Mussey', 'female',54.0,1, '0', '36947',78.2667007446289, 'D20', 'C'
240,379,0.0,3, 'Betros, Mr. Tannous', 'male',20.0,0, '0', '2648',4.012499809265137, '', 'C'
241,230,0.0,3, 'Lefebre, Miss. Mathilde', 'female',20.0,3, '1', '4133',25.466699600219727, '', 'S'
242,365,0.0,3, O'Brien, Mr. Thomas, 'male',20.0,1, '0', '370365',15.5, '', 'Q'
243,5,0.0,3, 'Allen, Mr. William Henry', 'male',35.0,0, '0', '373450',8.050000190734863, '', 'S'
244,761,0.0,3, 'Garfirth, Mr. John', 'male',20.0,0, '0', '358585',14.5, '', 'S'
245,122,0.0,3, 'Moore, Mr. Leonard Charles', 'male',20.0,0, '0', 'A4. 54510',8.050000190734863, '', 'S'
246,490,1.0,3, 'Coutts, Master. Eden Leslie Neville', 'male',9.0,1, '1', 'C.A. 37671',15.899999618530273, '', 'S'
247,877,0.0,3, 'Gustafsson, Mr. Alfred Ossian', 'male',20.0,0, '0', '7534',9.845800399780273, '', 'S'
248,724,0.0,2, 'Hodges, Mr. Henry Price', 'male',50.0,0, '0', '250643',13.0, '', 'S'
249,306,1.0,1, 'Allison, Master. Hudson Trevor', 'male',0.92,1, '2', '113781',151.5500030517578, 'C22 C26', 'S'
250,569,0.0,3, 'Doharr, Mr. Tannous', 'male',20.0,0, '0', '2686',7.2291998863220215, '', 'C'
251,629,0.0,3, 'Bostandyeff, Mr. Guentcho', 'male',26.0,0, '0', '349224',7.8958001136779785, '', 'S'
252,328,1.0,2, 'Ball, Mrs. (Ada E Hall)', 'female',36.0,0, '0', '28551',13.0, 'D', 'S'
253,310,1.0,1, 'Francatelli, Miss. Laura Mabel', 'female',30.0,0, '0', 'PC 17485',56.92919921875, 'E36', 'C'
254,499,0.0,1, 'Allison, Mrs. Hudson J C (Bessie Waldo Daniels)', 'female',25.0,1, '2', '113781',151.5500030517578, 'C22 C26', 'S'
255,760,1.0,1, 'Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)', 'female',33.0,0, '0', '110152',86.5, 'B77', 'S'
256,317,1.0,2, 'Kantor, Mrs. Sinai (Miriam Sternin)', 'female',24.0,1, '0', '244367',26.0, '', 'S'
257,255,0.0,3, 'Rosblom, Mrs. Viktor (Helena Wilhelmina)', 'female',41.0,0, '2', '370129',20.212499618530273, '', 'S'
258,668,0.0,3, 'Rommetvedt, Mr. Knud Paust', 'male',20.0,0, '0', '312993',7.775000095367432, '', 'S'
259,401,1.0,3, 'Niskanen, Mr. Juha', 'male',39.0,0, '0', 'STON/O 2. 3101289',7.925000190734863, '', 'S'
260,373,0.0,3, 'Beavan, Mr. William Thomas', 'male',19.0,0, '0', '323951',8.050000190734863, '', 'S'
261,862,0.0,2, 'Giles, Mr. Frederick Edward', 'male',21.0,1, '0', '28134',11.5, '', 'S'
262,510,1.0,3, 'Lang, Mr. Fang', 'male',26.0,0, '0', '1601',56.49580001831055, '', 'S'
263,274,0.0,1, 'Natsch, Mr. Charles H', 'male',37.0,0, '1', 'PC 17596',29.700000762939453, 'C118', 'C'
264,20,1.0,3, 'Masselmani, Mrs. Fatima', 'female',30.0,0, '0', '2649',7.224999904632568, '', 'C'
265,727,1.0,2, 'Renouf, Mrs. Peter Henry (Lillian Jefferys)', 'female',30.0,3, '0', '31027',21.0, '', 'S'
266,482,0.0,2, 'Frost, Mr. Anthony Wood Archie', 'male',20.0,0, '0', '239854',0.0, '', 'S'
267,86,1.0,3, 'Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)', 'female',33.0,3, '0', '3101278',15.850000381469727, '', 'S'
268,858,1.0,1, 'Daly, Mr. Peter Denis ', 'male',51.0,0, '0', '113055',26.549999237060547, 'E17', 'S'
269,37,1.0,3, 'Mamee, Mr. Hanna', 'male',30.0,0, '0', '2677',7.2291998863220215, '', 'C'
270,45,1.0,3, 'Devaney, Miss. Margaret Delia', 'female',19.0,0, '0', '330958',7.879199981689453, '', 'Q'
271,797,1.0,1, 'Leader, Dr. Alice (Farnham)', 'female',49.0,0, '0', '17465',25.92919921875, 'D17', 'S'
272,875,1.0,2, 'Abelson, Mrs. Samuel (Hannah Wizosky)', 'female',28.0,1, '0', 'P/PP 3381',24.0, '', 'C'
273,584,0.0,1, 'Ross, Mr. John Hugo', 'male',36.0,0, '0', '13049',40.125, 'A10', 'C'
274,628,1.0,1, 'Longley, Miss. Gretchen Fiske', 'female',21.0,0, '0', '13502',77.95829772949219, 'D9', 'S'
275,44,1.0,2, 'Laroche, Miss. Simonne Marie Anne Andree', 'female',3.0,1, '2', 'SC/Paris 2123',41.579200744628906, '', 'C'
276,538,1.0,1, 'LeRoy, Miss. Bertha', 'female',30.0,0, '0', 'PC 17761',106.42500305175781, '', 'C'
277,409,0.0,3, 'Birkeland, Mr. Hans Martin Monsen', 'male',21.0,0, '0', '312992',7.775000095367432, '', 'S'
278,769,0.0,3, 'Moran, Mr. Daniel J', 'male',20.0,1, '0', '371110',24.149999618530273, '', 'Q'
279,798,1.0,3, 'Osman, Mrs. Mara', 'female',31.0,0, '0', '349244',8.683300018310547, '', 'S'
280,362,0.0,2, 'del Carlo, Mr. Sebastiano', 'male',29.0,1, '0', 'SC/PARIS 2167',27.720800399780273, '', 'C'
281,559,1.0,1, 'Taussig, Mrs. Emil (Tillie Mandelbaum)', 'female',39.0,1, '1', '110413',79.6500015258789, 'E67', 'S'
282,56,1.0,1, 'Woolner, Mr. Hugh', 'male',30.0,0, '0', '19947',35.5, 'C52', 'S'
283,217,1.0,3, 'Honkanen, Miss. Eliina', 'female',27.0,0, '0', 'STON/O2. 3101283',7.925000190734863, '', 'S'
284,783,0.0,1, 'Long, Mr. Milton Clyde', 'male',29.0,0, '0', '113501',30.0, 'D6', 'S'
285,500,0.0,3, 'Svensson, Mr. Olof', 'male',24.0,0, '0', '350035',7.79580020904541, '', 'S'
286,887,0.0,2, 'Montvila, Rev. Juozas', 'male',27.0,0, '0', '211536',13.0, '', 'S'
287,686,0.0,2, 'Laroche, Mr. Joseph Philippe Lemercier', 'male',25.0,1, '2', 'SC/Paris 2123',41.579200744628906, '', 'C'
288,473,1.0,2, 'West, Mrs. Edwy Arthur (Ada Mary Worth)', 'female',33.0,1, '2', 'C.A. 34651',27.75, '', 'S'
289,886,0.0,3, 'Rice, Mrs. William (Margaret Norton)', 'female',39.0,0, '5', '382652',29.125, '', 'Q'
290,516,0.0,1, 'Walker, Mr. William Anderson', 'male',47.0,0, '0', '36967',34.02080154418945, 'D46', 'S'
291,41,0.0,3, 'Ahlin, Mrs. Johan (Johanna Persdotter Larsson)', 'female',40.0,1, '0', '7546',9.475000381469727, '', 'S'
292,210,1.0,1, 'Blank, Mr. Henry', 'male',40.0,0, '0', '112277',31.0, 'A31', 'C'
293,833,0.0,3, 'Saad, Mr. Amin', 'male',20.0,0, '0', '2671',7.2291998863220215, '', 'C'
294,189,0.0,3, 'Bourke, Mr. John', 'male',40.0,1, '1', '364849',15.5, '', 'Q'
295,676,0.0,3, 'Edvardsson, Mr. Gustaf Hjalmar', 'male',18.0,0, '0', '349912',7.775000095367432, '', 'S'
296,647,0.0,3, 'Cor, Mr. Liudevit', 'male',19.0,0, '0', '349231',7.8958001136779785, '', 'S'
297,151,0.0,2, 'Bateman, Rev. Robert James', 'male',51.0,0, '0', 'S.O.P. 1166',12.524999618530273, '', 'S'
298,293,0.0,2, 'Levy, Mr. Rene Jacques', 'male',36.0,0, '0', 'SC/Paris 2163',12.875, 'D', 'C'
299,149,0.0,2, 'Navratil, Mr. Michel (Louis M Hoffman)', 'male',36.5,0, '2', '230080',26.0, 'F2', 'S'
300,237,0.0,2, 'Hold, Mr. Stephen', 'male',44.0,1, '0', '26707',26.0, '', 'S'
301,13,0.0,3, 'Saundercock, Mr. William Henry', 'male',20.0,0, '0', 'A/5. 2151',8.050000190734863, '', 'S'
302,339,1.0,3, 'Dahl, Mr. Karl Edwart', 'male',45.0,0, '0', '7598',8.050000190734863, '', 'S'
303,646,1.0,1, 'Harper, Mr. Henry Sleeper', 'male',48.0,1, '0', 'PC 17572',76.72920227050781, 'D33', 'C'
304,353,0.0,3, 'Elias, Mr. Tannous', 'male',15.0,1, '1', '2695',7.2291998863220215, '', 'C'
305,424,0.0,3, 'Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)', 'female',28.0,1, '1', '347080',14.399999618530273, '', 'S'
306,626,0.0,1, 'Sutton, Mr. Frederick', 'male',61.0,0, '0', '36963',32.32080078125, 'D50', 'S'
307,744,0.0,3, 'McNamee, Mr. Neal', 'male',24.0,1, '0', '376566',16.100000381469727, '', 'S'
308,844,0.0,3, 'Lemberopolous, Mr. Peter L', 'male',34.5,0, '0', '2683',6.4375, '', 'C'
309,543,0.0,3, 'Andersson, Miss. Sigrid Elisabeth', 'female',11.0,4, '2', '347082',31.274999618530273, '', 'S'
310,741,1.0,1, 'Hawksford, Mr. Walter James', 'male',30.0,0, '0', '16988',30.0, 'D45', 'S'
311,604,0.0,3, 'Torber, Mr. Ernst William', 'male',44.0,0, '0', '364511',8.050000190734863, '', 'S'
312,109,0.0,3, 'Rekic, Mr. Tido', 'male',38.0,0, '0', '349249',7.8958001136779785, '', 'S'
313,491,0.0,3, 'Hagland, Mr. Konrad Mathias Reiersen', 'male',20.0,1, '0', '65304',19.966699600219727, '', 'S'
314,514,1.0,1, 'Rothschild, Mrs. Martin (Elizabeth L. Barrett)', 'female',54.0,1, '0', 'PC 17603',59.400001525878906, '', 'C'
315,468,0.0,1, 'Smart, Mr. John Montgomery', 'male',56.0,0, '0', '113792',26.549999237060547, '', 'S'
316,80,1.0,3, 'Dowdell, Miss. Elizabeth', 'female',30.0,0, '0', '364516',12.475000381469727, '', 'S'
317,215,0.0,3, 'Kiernan, Mr. Philip', 'male',20.0,1, '0', '367229',7.75, '', 'Q'
318,511,1.0,3, 'Daly, Mr. Eugene Patrick', 'male',29.0,0, '0', '382651',7.75, '', 'Q'
319,567,0.0,3, 'Stoytcheff, Mr. Ilia', 'male',19.0,0, '0', '349205',7.8958001136779785, '', 'S'
320,806,0.0,3, 'Johansson, Mr. Karl Johan', 'male',31.0,0, '0', '347063',7.775000095367432, '', 'S'
321,241,0.0,3, 'Zabour, Miss. Thamine', 'female',20.0,1, '0', '2665',14.45419979095459, '', 'C'
322,749,0.0,1, 'Marvin, Mr. Daniel Warner', 'male',19.0,1, '0', '113773',53.099998474121094, 'D30', 'S'
323,501,0.0,3, 'Calic, Mr. Petar', 'male',17.0,0, '0', '315086',8.662500381469727, '', 'S'
324,731,1.0,1, 'Allen, Miss. Elisabeth Walton', 'female',29.0,0, '0', '24160',211.33749389648438, 'B5', 'S'
325,24,1.0,1, 'Sloper, Mr. William Thompson', 'male',28.0,0, '0', '113788',35.5, 'A6', 'S'
326,291,1.0,1, 'Barber, Miss. Ellen Nellie', 'female',26.0,0, '0', '19877',78.8499984741211, '', 'S'
327,652,1.0,2, 'Doling, Miss. Elsie', 'female',18.0,0, '1', '231919',23.0, '', 'S'
328,763,1.0,3, 'Barah, Mr. Hanna Assi', 'male',20.0,0, '0', '2663',7.2291998863220215, '', 'C'
329,625,0.0,3, 'Bowen, Mr. David John Dai', 'male',21.0,0, '0', '54636',16.100000381469727, '', 'S'
330,836,1.0,1, 'Compton, Miss. Sara Rebecca', 'female',39.0,1, '1', 'PC 17756',83.1583023071289, 'E49', 'C'
331,434,0.0,3, 'Kallio, Mr. Nikolai Erland', 'male',17.0,0, '0', 'STON/O 2. 3101274',7.125, '', 'S'
332,840,1.0,1, 'Marechal, Mr. Pierre', 'male',30.0,0, '0', '11774',29.700000762939453, 'C47', 'C'
333,633,1.0,1, 'Stahelin-Maeglin, Dr. Max', 'male',32.0,0, '0', '13214',30.5, 'B50', 'C'
334,582,1.0,1, 'Thayer, Mrs. John Borland (Marian Longstreth Morris)', 'female',39.0,1, '1', '17421',110.88330078125, 'C68', 'C'
335,494,0.0,1, 'Artagaveytia, Mr. Ramon', 'male',71.0,0, '0', 'PC 17609',49.50419998168945, '', 'C'
336,138,0.0,1, 'Futrelle, Mr. Jacques Heath', 'male',37.0,1, '0', '113803',53.099998474121094, 'C123', 'S'
337,159,0.0,3, 'Smiljanic, Mr. Mile', 'male',20.0,0, '0', '315037',8.662500381469727, '', 'S'
338,883,0.0,3, 'Dahlberg, Miss. Gerda Ulrika', 'female',22.0,0, '0', '7552',10.51669979095459, '', 'S'
339,383,0.0,3, 'Tikkanen, Mr. Juho', 'male',32.0,0, '0', 'STON/O 2. 3101293',7.925000190734863, '', 'S'
340,65,0.0,1, 'Stewart, Mr. Albert A', 'male',20.0,0, '0', 'PC 17605',27.720800399780273, '', 'C'
341,804,1.0,3, 'Thomas, Master. Assad Alexander', 'male',0.42,0, '1', '2625',8.51669979095459, '', 'C'
342,515,0.0,3, 'Coleff, Mr. Satio', 'male',24.0,0, '0', '349209',7.495800018310547, '', 'S'
343,32,1.0,1, 'Spencer, Mrs. William Augustus (Marie Eugenie)', 'female',30.0,1, '0', 'PC 17569',146.5207977294922, 'B78', 'C'
344,779,0.0,3, 'Kilgannon, Mr. Thomas J', 'male',20.0,0, '0', '36865',7.737500190734863, '', 'Q'
345,438,1.0,2, 'Richards, Mrs. Sidney (Emily Hocking)', 'female',24.0,2, '3', '29106',18.75, '', 'S'
346,755,1.0,2, 'Herman, Mrs. Samuel (Jane Laver)', 'female',48.0,1, '2', '220845',65.0, '', 'S'
347,69,1.0,3, 'Andersson, Miss. Erna Alexandra', 'female',17.0,4, '2', '3101281',7.925000190734863, '', 'S'
348,285,0.0,1, 'Smith, Mr. Richard William', 'male',20.0,0, '0', '113056',26.0, 'A19', 'S'
349,451,0.0,2, 'West, Mr. Edwy Arthur', 'male',36.0,1, '2', 'C.A. 34651',27.75, '', 'S'
350,746,0.0,1, 'Crosby, Capt. Edward Gifford', 'male',70.0,1, '1', 'WE/P 5735',71.0, 'B22', 'S'
351,521,1.0,1, 'Perreault, Miss. Anne', 'female',30.0,0, '0', '12749',93.5, 'B73', 'S'
352,282,0.0,3, 'Olsson, Mr. Nils Johan Goransson', 'male',28.0,0, '0', '347464',7.8541998863220215, '', 'S'
353,551,1.0,1, 'Thayer, Mr. John Borland Jr', 'male',17.0,0, '2', '17421',110.88330078125, 'C70', 'C'
354,50,0.0,3, 'Arnold-Franchi, Mrs. Josef (Josefine Franchi)', 'female',18.0,1, '0', '349237',17.799999237060547, '', 'S'
355,124,1.0,2, 'Webber, Miss. Susan', 'female',32.5,0, '0', '27267',13.0, 'E101', 'S'
